,ood_score_normalized_spatial,ood_score_normalized_magnitude,ood_score_normalized_all
frankfurt_000000_017476,0.1903750286539782,0.14409256335524662,0.144103607125178
jena_000046_000019,0.3798405780723937,0.1688775941207522,0.1688901094184989
aachen_000074_000019,0.3904167334728921,0.12694945246536699,0.12694925566840212
tubingen_000065_000019,0.373706822982737,0.08493092972628853,0.0849349387886222
hamburg_000000_045908,0.3724538528314212,0.18122094105764747,0.18123774640584975
bremen_000179_000019,0.37033624315411695,0.1633991918655384,0.16340814192117958
bremen_000300_000019,0.19965507515123504,0.36903959346018644,0.3690693145262185
aachen_000096_000019,0.4049740892089383,0.16812609590502836,0.16812494736651243
monchengladbach_000000_002972,0.2828378269654736,0.23970925710376448,0.2397233468795136
frankfurt_000001_023369,0.3249095349609558,0.16389711201127183,0.16390009073458645
stuttgart_000098_000019,0.4155691229942362,0.09530049907823514,0.09530152685025566
hanover_000000_023239,0.22832011006308423,0.19635894831913675,0.19637252358502905
weimar_000127_000019,0.18712234914838702,0.19015328452879218,0.1901633947346508
bremen_000253_000019,0.3912519756720909,0.12449033288776723,0.12450927260488157
munster_000115_000019,0.3732990396274625,0.13423218459944883,0.1342366911453502
bremen_000035_000019,0.3825714748702951,0.0009434252136024053,0.000942137176686856
hanover_000000_005732,0.32594971616872953,0.22374620518917768,0.22375520330579646
munster_000000_000019,0.18732331931143434,0.3613350588709843,0.36137207916452463
hanover_000000_003853,0.4339432840933984,0.14533577910420645,0.14534192762989298
stuttgart_000155_000019,0.3792974978913981,0.09840664298423274,0.0984101317701404
bremen_000030_000019,0.4145532422912154,0.058809123307425944,0.05880920505401742
dusseldorf_000055_000019,0.37875324881855876,0.10605137907794844,0.10606066561728508
frankfurt_000001_083852,0.3230112229113905,0.17487391912286093,0.17488157015315006
munster_000101_000019,0.36873751159320434,0.13392331382391934,0.13393564446689654
munster_000050_000019,0.44550098219993145,0.09676871845025795,0.09677489518067862
aachen_000164_000019,0.3790046707894153,0.12347420110047834,0.12347771558644263
krefeld_000000_023698,0.3765501308980388,0.2836987661932549,0.2837111523825708
munster_000154_000019,0.38361477886143736,0.0734142342487452,0.0734143208801423
bremen_000184_000019,0.49844790050794907,0.09340995908624984,0.09341470562469593
dusseldorf_000051_000019,0.22080836876978627,0.24866443653790288,0.24867836543605398
dusseldorf_000036_000019,0.42702166553380455,0.11795967727300287,0.1179665595112228
aachen_000070_000019,0.4016738064800077,0.13567429458431154,0.13568031263488328
hanover_000000_051842,0.3786341063031055,0.16236743752446262,0.16237997581181302
weimar_000129_000019,0.2569380031605148,0.13100081556746107,0.13100216254718328
bochum_000000_011255,0.3890874327126201,0.1619386726235122,0.16193865238650162
strasbourg_000000_015131,0.42075287927472904,0.11686746512562553,0.11686724750316123
dusseldorf_000018_000019,0.38553476634302963,0.10006923718693904,0.10007021646501262
strasbourg_000001_022151,0.3745579975928512,0.09841051487458514,0.09841437244061284
hamburg_000000_025986,0.14402487145281512,0.26887856729880977,0.26889497134881685
bremen_000148_000019,0.21258551476663037,0.11937643850806345,0.11938520151531297
aachen_000021_000019,0.4403160109008431,0.10514325396387103,0.10514924092801163
hamburg_000000_097447,0.22472830329353813,0.3000267808965458,0.3000477047567122
dusseldorf_000110_000019,0.48147731241454333,0.14922720288758987,0.14923137090214378
aachen_000039_000019,0.41197342723245245,0.10221951195503622,0.10222913886121866
strasbourg_000001_058954,0.30182310118029765,0.14499813495863323,0.14501140199070756
erfurt_000105_000019,0.39708576676056195,0.056316791988694735,0.056318388060942824
bremen_000089_000019,0.28035833164798635,0.026799687681940017,0.02680223395736936
darmstadt_000028_000019,0.3615635550244162,0.09762824367396995,0.09763692956751703
lindau_000003_000019,0.19317944312721036,0.1941472665199514,0.19416105255223165
cologne_000121_000019,0.23891655895818933,0.08798882508023564,0.08799425308971565
weimar_000125_000019,0.2663205529201812,0.09405510931707387,0.09406479993617281
hamburg_000000_060586,0.28869759990720983,0.0865408843636192,0.08654979415217201
strasbourg_000000_027771,0.22727015891972183,0.10167097440109389,0.10167194764768472
hanover_000000_045841,0.35666631713787406,0.043886286258266384,0.04388730622733832
frankfurt_000001_016273,0.19213873211249344,0.14722203548196816,0.14722641818651241
strasbourg_000001_030269,0.31248002181872914,0.24459758950596527,0.24459770849527798
cologne_000067_000019,0.3791955825671171,0.0786477817378062,0.07865351537498397
munster_000020_000019,0.38224906364387523,0.16988318044225387,0.16989295591519213
monchengladbach_000000_021104,0.373448270001879,0.13929618104557184,0.13929615617969426
tubingen_000093_000019,0.280707875807694,0.11585957966551762,0.1158669575597972
munster_000001_000019,0.22265340979497353,0.3595177695430615,0.359549730226211
erfurt_000043_000019,0.4844288969076987,0.05395649033477767,0.05396210181554183
stuttgart_000178_000019,0.21143189435462748,0.15214292050671008,0.1521546726741048
stuttgart_000018_000019,0.3818941120672119,0.09870154881892322,0.09870380962887043
frankfurt_000001_004859,0.23758248227191703,0.179290534362792,0.17929600437914225
krefeld_000000_017489,0.3383470883034163,0.24193735967359611,0.24193683074659922
bochum_000000_035958,0.3756130917240298,0.1309557226907132,0.13096241873398148
erfurt_000046_000019,0.3805513209203787,0.0385057951375061,0.03850460980651759
stuttgart_000087_000019,0.2358302966821373,0.16001034106673614,0.16001990353555579
strasbourg_000001_024152,0.37694693303000404,0.19412731542512024,0.19413955179824605
stuttgart_000171_000019,0.29410451648256136,0.17688830032394218,0.1768985546825077
stuttgart_000151_000019,0.4042599073266426,0.0646906382667177,0.06469352391553176
krefeld_000000_020624,0.38247028215360995,0.07922147118051258,0.07922902543361642
aachen_000138_000019,0.39045311956207535,0.08809787237148267,0.0881049935484602
hanover_000000_049465,0.3708209197641586,0.18398647178046282,0.1840004918580081
dusseldorf_000187_000019,0.4100518350714995,0.14002710260743575,0.14002895726711478
frankfurt_000001_049698,0.21270405228740122,0.20637360740352748,0.20638190268053946
strasbourg_000001_064393,0.3659949042128809,0.24050791631478985,0.2405133599689022
stuttgart_000169_000019,0.4244298496781434,0.11958378851310761,0.11959761592047326
bremen_000162_000019,0.4233851158727688,0.054421073981466075,0.05442657307220008
bremen_000183_000019,0.3755481441047273,0.17152837068240231,0.17154254739169664
aachen_000054_000019,0.3800539251728352,0.15011867546669153,0.15012880903328713
hanover_000000_001173,0.40084319578323246,0.3009976842789041,0.30099693945938555
erfurt_000069_000019,0.3793251824421731,0.041983876986637025,0.04198269588131708
munster_000072_000019,0.4085174637076974,0.13093456457903993,0.13094631766638518
darmstadt_000073_000019,0.4392471852908674,0.1045234744829452,0.10452426345642281
aachen_000017_000019,0.4043713378443778,5.233060625790103e-05,5.1631133876621365e-05
cologne_000138_000019,0.39453224894840333,0.10446252280548808,0.10446773649406496
weimar_000119_000019,0.38084675082304276,0.07861104463416528,0.07861828569462467
lindau_000057_000019,0.3968239756543307,0.17273379418171964,0.17274346635554352
hanover_000000_051536,0.1586036496959019,0.27080838814458746,0.2708177861022343
strasbourg_000001_009618,0.37973311397537074,0.20473486868596408,0.20474527092745512
weimar_000063_000019,0.4008953109898392,0.039396206424101354,0.039395914175197125
ulm_000079_000019,0.33062569420776244,0.5319739900578971,0.5320113256567373
stuttgart_000146_000019,0.4966497103656914,0.06615197771396811,0.0661533882294372
krefeld_000000_017342,0.3869103379731575,0.27752104348627354,0.27751984574726835
strasbourg_000001_003489,0.39039313306220497,0.17080168712598345,0.1708005672764615
hamburg_000000_068916,0.17384895758394078,0.2355015624982852,0.23551750485724507
stuttgart_000091_000019,0.1857445295018093,0.16213888091019796,0.1621503740822794
bremen_000290_000019,0.2183972335171231,0.1835346826091794,0.18354609284070564
monchengladbach_000000_027628,0.39254609457892886,0.16386035914594307,0.16386065133591476
cologne_000110_000019,0.16261190215999022,0.33375968734645795,0.3337845935441021
frankfurt_000001_073088,0.3909177043457754,0.12298210064051086,0.12298943886616678
jena_000109_000019,0.38564666046979484,0.07431398655324856,0.07431619412077899
tubingen_000134_000019,0.25555651678449126,0.24407659979979754,0.24409388327589135
strasbourg_000001_039446,0.3697534464724721,0.17044803074494652,0.17045215260307003
frankfurt_000001_047552,0.3850977997521333,0.08101854173148099,0.08102413344729453
lindau_000031_000019,0.3948963728429419,0.028799489526309324,0.02880188285238643
hamburg_000000_087216,0.16570300503131666,0.20197378613916714,0.20197916528381207
monchengladbach_000000_019142,0.37906764462455395,0.35607649824478105,0.3560775392145968
darmstadt_000002_000019,0.27938941553453434,0.16266453736577305,0.16267257505475888
frankfurt_000000_022254,0.27701751900332894,0.17111801813603297,0.17112490015419157
hanover_000000_014537,0.38937491052522816,0.12099626431478416,0.1209981797048968
frankfurt_000000_005543,0.18972682994465126,0.19753613005365897,0.19755071544752761
ulm_000044_000019,0.2868469367400899,0.3257411631670079,0.32576448125105767
hamburg_000000_039546,0.19287206561450732,0.17122912138719495,0.17123294397249036
lindau_000056_000019,0.2401270309599162,0.17391388278885506,0.17392724219452044
bochum_000000_023174,0.3393671276398346,0.08369775279477315,0.08369880196520571
strasbourg_000001_007864,0.3868597940288664,0.1246416083175871,0.1246454639140246
aachen_000005_000019,0.37934792094438097,0.14314928281580094,0.1431611661936605
strasbourg_000001_061285,0.38368410084567156,0.14772576924045955,0.1477270170641887
hanover_000000_031856,0.343573146322914,0.1725451657512131,0.17255426821881
hanover_000000_027561,0.23140523921752634,0.1569062176973468,0.1569080310355512
stuttgart_000121_000019,0.37861795840945855,0.13068963820865595,0.13069344720309437
strasbourg_000001_016681,0.18885854650495165,0.2464636467664572,0.24648073891535463
tubingen_000120_000019,0.19800283460773516,0.3008865371153688,0.3009107211929823
monchengladbach_000000_003442,0.29952935729805824,0.13079045063265285,0.13079621892438809
cologne_000004_000019,0.41992247879051514,0.10581123917537445,0.10581187534175114
strasbourg_000001_015974,0.38266451054749345,0.1453200681631136,0.14532483774358504
dusseldorf_000193_000019,0.4186569020017266,0.14022989298610716,0.14024943356689284
lindau_000053_000019,0.23249321789137298,0.25380908393426904,0.25382540808439896
krefeld_000000_017042,0.19233436600074205,0.1939547389737398,0.19395921238824101
tubingen_000069_000019,0.37890214446955267,0.15053454451669482,0.1505502757730735
erfurt_000005_000019,0.19769760373635017,0.22112781666481582,0.2211404363857977
stuttgart_000063_000019,0.2752954573781606,0.201983481098662,0.20199490895066663
darmstadt_000047_000019,0.38256615928896703,0.14343483800585657,0.1434413697450851
munster_000007_000019,0.25526734664123374,0.13634533051299033,0.136353870534018
munster_000165_000019,0.30738961888982813,0.2125539156996821,0.2125694474711831
bremen_000280_000019,0.38124277820080615,0.051748873448975156,0.05175196203666221
cologne_000055_000019,0.38965111836891037,0.11485493110717122,0.1148598448465207
zurich_000030_000019,0.36423935714489125,0.12414696533143303,0.12415390854932346
dusseldorf_000131_000019,0.17141365789328872,0.15186595785977167,0.15187873628735402
munster_000133_000019,0.3266121012311247,3.9171176629335874e-05,3.907398787975326e-05
stuttgart_000089_000019,0.37995420445929756,0.08075473451987826,0.08075713623410327
monchengladbach_000000_026602,0.3185960630375975,0.16026994079346585,0.16027877530203152
frankfurt_000000_005898,0.19567898472998826,0.23534071313527644,0.23535774650519384
erfurt_000075_000019,0.41175496268276013,0.08744696400005929,0.08744839441539792
strasbourg_000000_030122,0.40043809026581506,0.05631171776118846,0.05631270900546513
hamburg_000000_045437,0.36983245842500606,0.14737599631657466,0.14738132536208534
darmstadt_000031_000019,0.33974514312123016,0.175726339979234,0.17574826441454788
hamburg_000000_052122,0.32789314963483396,0.12490712118630162,0.12491357302190727
tubingen_000112_000019,0.3842764944800653,0.141183148790445,0.14118903852148165
cologne_000051_000019,0.394703127434028,0.10217112566192953,0.10216998439184885
dusseldorf_000082_000019,0.25241532675162576,0.15505059519376369,0.15505458309849576
zurich_000120_000019,0.20905441097719463,0.1540840138833316,0.1540935733720301
weimar_000013_000019,0.17482076884683218,0.3322344919132619,0.3322595682426711
hamburg_000000_005639,0.14222153550531455,0.22500730802440447,0.2250275248433728
cologne_000073_000019,0.4232151583209991,0.08251022191806116,0.0825127376266426
hamburg_000000_102574,0.17365547351983837,0.16172145112280387,0.16173351442951114
erfurt_000035_000019,0.2973323177945498,0.1863660289550994,0.1863820406273888
dusseldorf_000151_000019,0.38782912527508534,0.12189913619317526,0.1219066311851516
munster_000028_000019,0.3828659829112227,0.1346694629329176,0.13467669784046216
strasbourg_000001_031976,0.23029108065680248,0.14842162725466773,0.14842767504385632
bochum_000000_016758,0.38385150370960697,0.2927690514962129,0.29276923057215387
hamburg_000000_083696,0.16644733883873447,0.3000506245447998,0.3000718603596446
tubingen_000009_000019,0.3540148108041447,0.11922240356269645,0.11923030312541377
ulm_000050_000019,0.42453263834427934,0.10648503556528724,0.10649575124500547
bremen_000039_000019,0.3787602691124317,0.13115694374153353,0.13116092962578865
hanover_000000_027998,0.14045583375577372,0.1422719499639673,0.14228523623643938
munster_000059_000019,0.3634395008291315,0.09264982664079195,0.09265196854336762
darmstadt_000014_000019,0.33405536045663914,0.0965799692989808,0.0965832454460641
krefeld_000000_000108,0.3054621951576679,0.17490046990497832,0.1749109381631407
darmstadt_000000_000019,0.4023681666222132,0.1204385067642166,0.1204448602455786
erfurt_000079_000019,0.35316083443968993,0.18380788361099545,0.1838168257524148
strasbourg_000001_051934,0.39296772045129125,0.11823125310000249,0.11823667341996955
zurich_000088_000019,0.37615108546736603,0.17490413011688222,0.17491661971101477
ulm_000042_000019,0.24644819933020481,0.14533230397502878,0.1453400721844644
strasbourg_000001_014033,0.1935727089750235,0.3002457512083086,0.300268188793499
frankfurt_000001_051807,0.38286900982330296,0.13638087877562807,0.13638241351315333
strasbourg_000001_022836,0.38538375773277483,0.11404566672622776,0.11404457147264005
hanover_000000_029043,0.33966033625555003,0.20818504777158603,0.20818783316304468
hanover_000000_007897,0.3832540435657333,0.17336683380027304,0.1733663484591527
strasbourg_000001_039114,0.23759814924055994,0.3551716659677511,0.3552037449362318
